transaction,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
1617,CASH_OUT,7411.32,C1326904475,35682,28270.68,C787033725,6434397.69,6695776.49,0
1618,CASH_OUT,13666.6,C2078008652,144717.89,131051.29,C1910841416,6445898.93,6693449.36,0
1619,CASH_OUT,7788.4,C618239069,0,0,C509158768,6682192.89,6689981.29,0
1620,CASH_OUT,560.03,C908363578,197618.03,197058,C2071221217,6688883.86,6689443.89,0
1621,CASH_OUT,15354.88,C309845160,6684,0,C1827786059,6670200.11,6685554.99,0
1622,DEBIT,2494.5,C25929728,10029,7534.5,C1743996658,6676870.91,6679365.42,0
1623,CASH_OUT,11078.88,C401683449,725,0,C516516576,6662725.51,6673804.39,0
1624,CASH_OUT,13570.47,C1180841592,325449.01,311878.53,C1492277693,6505650.86,6672247.77,0
1625,CASH_OUT,15051.08,C593834148,701520.15,686469.06,C988138425,6848681.98,6671448.86,0
1626,CASH_OUT,19898.53,C1204267885,8853,0,C1941798570,6651447.37,6671345.89,0
1627,CASH_OUT,4622.6,C713935675,0,0,C772100523,6666579.49,6671202.09,0
1628,CASH_OUT,11447.79,C657764259,0,0,C167742404,6657668.38,6669116.17,0
1629,TRANSFER,15029.78,C1554448786,0,0,C87453645,6647284.69,6662314.47,0
1630,DEBIT,1058.16,C33689769,139217.06,138158.91,C2017718213,3681420.57,6661520.63,0
1631,CASH_IN,3985.13,C365438940,1559549.16,1563534.29,C33524623,5954176.86,6659661.67,0
1632,CASH_OUT,14507.3,C840915526,168079.14,153571.84,C1825174365,198503,6657580.62,0
1633,CASH_OUT,4242.95,C1743056889,11514,7271.05,C2146610568,6157939.02,6656888.18,0
1634,CASH_OUT,3050.7,C460441039,0,0,C978582101,6653819.12,6656869.82,0
1635,TRANSFER,10441.89,C1643111211,0,0,C2047853340,6645681.97,6656123.86,0
1636,CASH_OUT,10394.46,C1196404662,71,0,C509664487,6645421.11,6655815.56,0
1637,DEBIT,5957.52,C1316136788,147750.96,141793.44,C2068216232,6648560.97,6654518.5,0
1638,CASH_IN,10746.54,C1081883453,1.93E+07,1.93E+07,C978582101,6536674.65,6653819.12,0
1639,CASH_OUT,2038.37,C1926522026,80969,78930.63,C1137805002,6649021.61,6651059.97,0
1640,CASH_OUT,18615.03,C1670751313,0,0,C1670835478,6317122.98,6646975.55,0
1641,DEBIT,7938.35,C1091604640,16757,8818.65,C2057394816,6636599.19,6644537.53,0
1642,CASH_IN,8518.86,C101841160,1.70E+07,1.70E+07,C620532131,6646011.09,6637492.23,0
1643,CASH_IN,12545.44,C487848969,6564092.83,6576638.27,C1396755641,6183513.74,6630998.58,0
1644,CASH_OUT,15436.11,C1230769382,0,0,C1621383518,7354816.47,6627493.13,0
1645,CASH_IN,16144.1,C263407932,710464.55,726608.65,C1314079405,6639327.72,6623183.63,0
1646,CASH_OUT,3289.42,C299399335,19053,15763.58,C310976964,6616644.29,6619933.71,0
1647,DEBIT,4.62,C2106361907,154395,154390.38,C698588679,6897662.41,6619107.36,0
1648,CASH_OUT,19429.32,C610768897,11773,0,C1582396700,6594552.44,6613981.76,0
1649,TRANSFER,11161.92,C1335699734,0,0,C219543946,6384659.86,6612590.69,0
1650,CASH_OUT,19489.4,C413815673,0,0,C1582765215,6502391.19,6608018.15,0
1651,CASH_IN,15457.37,C251845933,2.77E+07,2.77E+07,C912097190,6620348.73,6604891.35,1
1652,CASH_IN,159.34,C1288627829,1.46E+07,1.46E+07,C2034160388,6601585.42,6601426.09,0
1653,CASH_IN,816.38,C1363363878,9084401.38,9085217.76,C1665979484,6599003.36,6598186.98,0
1654,CASH_IN,16130.79,C2031178689,6852093.94,6868224.73,C1134701218,6613276.7,6597145.9,0
1655,CASH_OUT,5927.87,C1192116136,16426,10498.13,C1910340605,6587898.99,6593826.86,0
1656,CASH_IN,9093.3,C860534016,20504,29597.3,C1192227259,6599876.86,6590783.56,0
1657,CASH_OUT,3399.44,C764709232,0,0,C2063576698,8584,6586103.9,0
1658,CASH_OUT,691.67,C323171315,185879,185187.33,C1197106965,6345215.2,6585785.88,0
1659,CASH_OUT,8383.17,C644686763,8383.17,0,C980380973,6577262.64,6585645.81,1
1660,CASH_IN,11899.69,C707684063,51067,62966.69,C667558937,6597311.55,6585411.86,0
1661,TRANSFER,810.9,C181386281,226615.51,225804.61,C977570654,6583718.68,6584529.58,0
1662,DEBIT,2915.66,C1771161917,368416.39,365500.73,C875917495,6348816.46,6575759.01,0
1663,DEBIT,12724.97,C1759059681,298390,285665.03,C1034030587,6563016.88,6575741.85,0
1664,CASH_OUT,5626.23,C1361572699,16757.75,11131.52,C748063839,4857162.03,6571261.75,0
1665,CASH_OUT,1409.93,C2056866135,34802,33392.07,C2090275133,5693686.42,6570076.86,0
1666,CASH_OUT,11768.01,C1441313415,0,0,C275525098,7187814.43,6565858.22,0
1667,CASH_OUT,15326.5,C668527951,0,0,C1885465263,4474745.71,6564983.73,0
1668,CASH_OUT,15832.33,C456123222,20718,4885.67,C1885465263,4661539.57,6564983.73,0
1669,CASH_OUT,5485.41,C151762422,910,0,C440066134,6558131.69,6563617.1,0
1670,CASH_OUT,14784.91,C119670291,155,0,C1746719373,6441755.57,6562632.37,0
1671,CASH_OUT,6232.85,C868449861,0,0,C776817954,6590181.35,6562440.28,0
1672,CASH_IN,4854.28,C771615635,85790,90644.28,C1302803707,6565280.35,6560426.07,0
1673,CASH_OUT,4600.93,C892530764,343243.72,338642.79,C251966229,6414149.55,6559702.12,0
1674,CASH_OUT,4509.78,C1481018825,0,0,C1685726862,6549525.91,6554035.69,0
1675,CASH_IN,15511.92,C1557354879,592,16103.92,C1685726862,6565037.83,6549525.91,1
1676,CASH_OUT,11346.67,C1006286853,5649,0,C956986674,6537074.8,6548421.46,0
1677,CASH_OUT,12885.88,C1788001347,0,0,C1778404446,6531305.83,6544191.71,0
1678,CASH_OUT,383.54,C856902436,0,0,C1452722471,6849202.8,6543818.98,0
1679,CASH_OUT,16359.66,C1403891724,0,0,C1315729466,6522635.09,6538994.75,0
1680,CASH_OUT,4126.99,C814704455,0,0,C1511598070,6531789.89,6535916.87,0
1681,CASH_IN,13072.44,C875046839,6429627.22,6442699.66,C257065944,5260956.88,6535609.82,0
1682,CASH_IN,12714.12,C322022121,1508759.85,1521473.97,C1181579840,6608402.55,6534852.93,0
1683,DEBIT,999.93,C1654256028,101660,100660.07,C760700901,6532638.81,6533638.74,0
1684,CASH_OUT,721.81,C1540667062,52044,51322.19,C22448303,6531962.26,6532684.07,0
1685,CASH_OUT,7904.99,C1069301047,0,0,C395161358,6524731.63,6532636.62,0
1686,CASH_IN,15729.15,C1269877079,10690,26419.15,C965138047,6259193.7,6532441.49,0
1687,DEBIT,3953.59,C715874383,99633,95679.41,C335145600,6527989.99,6531943.58,1
1688,DEBIT,1141.49,C832346096,11165,10023.51,C1182461167,6529941.23,6531082.73,0
1689,CASH_OUT,13329.22,C1319384866,0,0,C1749590097,6511147.84,6524477.06,0
1690,CASH_OUT,8335.22,C1309826076,0,0,C2010468866,6511399.61,6519734.83,0
1691,CASH_OUT,16297.79,C225671153,0,0,C22043098,6608355.77,6515520.5,0
1692,CASH_OUT,3804.78,C1826072485,71313,67508.22,C91866319,6523532.06,6515487.72,0
1693,CASH_IN,11849.11,C1525173550,1.40E+07,1.40E+07,C91866319,6527336.84,6515487.72,0
1694,CASH_OUT,11551.18,C1992347066,48353,36801.82,C1339798857,6503391.01,6514942.18,0
1695,DEBIT,3451.53,C953404765,30021,26569.47,C191548732,6500050.66,6503502.19,0
1696,CASH_IN,9390.33,C1677520297,6609885.1,6619275.43,C866970718,4536947.81,6503089.93,0
1697,CASH_IN,273.95,C1117376372,77437.29,77711.24,C1134883945,6503278.16,6503004.21,0
1698,CASH_IN,18209.33,C1224762527,12109,30318.33,C472511801,6241179.45,6501987.79,0
1699,CASH_OUT,6950.72,C602530230,101976,95025.28,C869533279,5923708.71,6501393.63,0
1700,CASH_OUT,18011.1,C1241056997,0,0,C1852790850,6482017.55,6500028.66,0
1701,CASH_OUT,4635.48,C703438506,0,0,C2025644484,6492778.01,6497413.5,0
1702,CASH_OUT,9257.36,C212715514,0,0,C1671752615,6486644.4,6495901.76,0
1703,CASH_OUT,19333,C1891580055,2195,0,C429446666,6476399.5,6495732.5,1
1704,CASH_OUT,19505.16,C1219188313,0,0,C1441370724,6474423.04,6493928.2,0
1705,CASH_OUT,10489.17,C1856564795,0,0,C1756877039,6477466.12,6487955.29,0
1706,CASH_OUT,15124.69,C1677931661,0,0,C17776332,6469857.48,6484982.17,0
1707,DEBIT,7084.39,C1739025435,53918,46833.61,C1254526270,6583129.84,6484515.08,0
1708,DEBIT,3130.97,C888457928,0,0,C481350372,104331,6482120.12,0
1709,DEBIT,443.39,C1752897425,44571.58,44128.19,C1275435326,6479616.38,6480059.77,0
1710,CASH_OUT,64.47,C1237854154,183130.18,183065.71,C1896985362,6476719.16,6476783.63,0
1711,CASH_IN,14471.2,C641899669,1823807.44,1838278.64,C758653144,6488761.33,6474290.13,0
1712,CASH_OUT,1390.99,C983034871,198574,197183.01,C1825389809,4338665.24,6470966.81,0
1713,CASH_OUT,1919.24,C1702989932,327184.57,325265.33,C1445534846,6461256.83,6463176.07,0
1714,CASH_IN,16404.35,C711611911,6516220.46,6532624.81,C1758265849,6478378.61,6461974.26,0
1715,CASH_IN,4234.66,C993376172,1.45E+07,1.45E+07,C1794607688,6563702.44,6460364.62,0
1716,CASH_OUT,14822.21,C21842836,11145,0,C1711350924,6443830.08,6458652.28,0
1717,CASH_OUT,3442.53,C907120336,0,0,C1308497108,6451586.61,6455029.14,0
1718,CASH_OUT,15406.12,C616724872,151108,135701.88,C1862783954,6438628.29,6454034.42,0
1719,CASH_IN,17323.51,C1960468509,6849079.95,6866403.46,C1665979484,6470802.63,6453479.12,0
1720,CASH_OUT,5346.89,C512549200,0,0,C248609774,652637,6453430.91,0
1721,CASH_OUT,9995.31,C1454808418,0,0,C237594516,6673873.81,6452938.69,0
1722,CASH_OUT,550.31,C588896174,95097,94546.69,C761247482,6448940.29,6449490.61,0
1723,CASH_OUT,3485.04,C455931213,63011,59525.96,C1446237952,6442540.76,6446025.8,0
1724,CASH_OUT,6569.84,C857103003,0,0,C22043098,6276153.04,6444213.54,0
1725,CASH_OUT,10887.39,C547870343,24,0,C925066309,6432693.03,6443580.42,0
1726,CASH_OUT,14468.97,C815571386,2103513.81,2089044.83,C1545666185,6422496.11,6436965.09,0
1727,CASH_IN,4105.08,C916826332,1.81E+07,1.81E+07,C1937294500,6379581.86,6433022.46,0
1728,DEBIT,3330.84,C534673831,291533,288202.16,C1200612373,6098529.63,6429283.37,0
1729,CASH_OUT,11870.24,C208802808,0,0,C1109959414,5797664.09,6428347.27,0
1730,CASH_OUT,1864.43,C1020749201,0,0,C1204684191,3898145,6425937.58,0
1731,CASH_OUT,1173.9,C1391174639,57731.42,56557.52,C1942406310,6339402.84,6425149.35,0
1732,DEBIT,862.12,C1423361717,0,0,C1017770930,6421683.54,6422545.66,0
1733,CASH_OUT,12940.63,C1136477563,16700,3759.37,C1245522769,6409090,6422030.63,0
1734,CASH_OUT,19242.37,C1222656883,44672,25429.63,C1110751962,3055282.35,6420013.58,0
1735,DEBIT,3066.06,C994743994,36673,33606.94,C373776370,6411193.38,6414259.44,0
1736,CASH_IN,5154.32,C315895970,46316,51470.32,C505528357,6424620.37,6413621.73,0
1737,CASH_IN,5844.33,C1949060567,5222386.87,5228231.19,C505528357,6419466.05,6413621.73,0
1738,CASH_IN,16396.81,C1954452782,231,16627.81,C1808305618,6421830.54,6405433.73,0
1739,CASH_OUT,287.17,C1536177432,0,0,C1452722471,4067275.73,6402469.35,0
1740,DEBIT,1079.01,C748049328,204511,203431.99,C1422999923,6399453.59,6400532.6,0
1741,CASH_OUT,15633.43,C2038826599,0,0,C1075564985,21166,6399876.57,0
1742,DEBIT,2867.14,C1679806775,40165,37297.86,C794873386,6396415.38,6399282.53,0
1743,CASH_OUT,5237.04,C230224977,5214,0,C1083142315,6391400.37,6396637.41,0
1744,CASH_IN,17431.43,C262926126,5440828.93,5458260.36,C248609774,6736054.44,6393139.71,0
1745,DEBIT,144.7,C269621714,170896.37,170751.67,C1137371968,6392726.62,6392871.31,0
1746,CASH_OUT,8263.32,C1443551446,0,0,C904672772,6383088.7,6391352.02,0
1747,CASH_OUT,7081.85,C931643240,0,0,C882849154,5597667.06,6391088.49,0
1748,CASH_OUT,2669.75,C1686732896,165023.6,162353.86,C1402939117,6382056.71,6390624.83,0
1749,CASH_OUT,5898.38,C643191189,6011,112.62,C1402939117,6384726.46,6390624.83,0
1750,CASH_IN,17964.06,C457941233,5651290.73,5669254.79,C1202306289,6407261.95,6389297.89,0
1751,CASH_IN,7880.94,C1257287212,2545151.58,2553032.52,C2083562754,6266309.22,6385836.94,0
1752,CASH_OUT,13916.72,C1359343174,10713,0,C1013235945,6369183.44,6383100.16,0
1753,CASH_IN,5747.43,C671484961,150073,155820.43,C812423980,6386115.78,6380368.35,0
1754,CASH_OUT,15437.36,C1441260098,21913,6475.64,C1934837365,5313496.83,6378544.42,0
1755,DEBIT,2812.47,C1034024150,72079,69266.53,C554362724,6375520.33,6378332.8,0
1756,CASH_IN,15631.35,C1146806862,2.07E+07,2.08E+07,C221687564,6332427.71,6377128.88,0
1757,CASH_OUT,19307.98,C2113839842,517,0,C1651945012,3245377.32,6376726.23,1
1758,DEBIT,3434.35,C159692501,5025,1590.65,C1840044702,6372788.7,6376223.05,0
1759,CASH_OUT,10326.48,C222288871,0,0,C1120664493,6364695.44,6375021.92,0
1760,CASH_IN,176.8,C1389331184,30907,31083.8,C1975881381,6275227.43,6374649.94,0
1761,DEBIT,3494.44,C109969084,21022,17527.56,C1761861940,5669058.19,6374227.81,0
1762,CASH_IN,12754.8,C425330737,0,12754.8,C1840044702,6385543.51,6372788.7,0
1763,DEBIT,2495.8,C2104635091,5052,2556.2,C1435363761,6102879.66,6370629.78,0
1764,CASH_OUT,7616.11,C1424821387,0,0,C1866546631,6360339.25,6367955.37,0
1765,DEBIT,5937.99,C1057786425,20829,14891.01,C357028200,6359171.49,6365109.48,1
1766,CASH_OUT,5501.04,C329276785,945,0,C1120664493,6359194.4,6364695.44,0
1767,TRANSFER,5595.04,C1946378287,137,0,C256125761,6355219.77,6360814.81,0
1768,DEBIT,1152.86,C2113952829,379654.22,378501.36,C420345669,5275148.24,6354976.36,0
1769,CASH_OUT,16583.69,C1752115609,0,0,C2106301831,4884502.59,6354568.59,0
1770,DEBIT,4499.69,C538217817,10637,6137.31,C993884064,6347431.06,6351930.74,0
1771,CASH_IN,17989.28,C98271910,27556,45545.28,C500058139,6369453.42,6351464.14,0
1772,DEBIT,4576.81,C125167762,4956,379.19,C330362328,6345192.79,6349769.6,0
1773,CASH_OUT,17587.67,C1370685082,22552,4964.33,C368037796,6329452.75,6347040.41,0
1774,CASH_OUT,8691.14,C1236125017,0,0,C899896932,6336112.26,6344803.4,0
1775,DEBIT,2945.25,C805977791,13475,10529.75,C1867096421,6339682.89,6342628.14,1
1776,DEBIT,4920.45,C520992823,0,0,C1820852843,6336511.93,6341432.39,0
1777,CASH_OUT,15985.5,C404540948,0,0,C262732974,6325411.52,6341397.02,0
1778,CASH_OUT,10632.13,C114331858,0,0,C495064916,6329820.69,6340452.83,0
1779,CASH_IN,5289.2,C1685734831,50245,55534.2,C1185502384,6013911.95,6339305.44,0
1780,DEBIT,4106.66,C886662799,39899,35792.34,C96791262,6334617.1,6338723.76,0
1781,CASH_OUT,9065.59,C1933693934,0,0,C96791262,6325551.52,6334617.1,0
1782,CASH_OUT,8058.04,C88467837,0,0,C1905079199,6619904.71,6329462.63,0
1783,CASH_IN,11439.64,C997302324,4619049.5,4630489.14,C1134701218,6549123.69,6329212.19,0
1784,DEBIT,1423.98,C796184827,0,0,C1548218207,6327607.6,6329031.58,0
1785,CASH_OUT,2694.52,C729110095,58709.2,56014.68,C548497314,6326252.22,6328946.74,0
1786,DEBIT,6108.71,C1828225324,22170,16061.29,C351593844,6322777.87,6328886.59,0
1787,CASH_OUT,11754.04,C1539982548,9682,0,C1167813715,6503992.29,6327645.49,0
1788,DEBIT,2472.42,C803535140,84189,81716.58,C51506443,6321082.97,6326776.08,0
1789,CASH_OUT,3220.69,C1119696449,199796.37,196575.68,C51506443,6323555.39,6326776.08,0
1790,CASH_OUT,6284.08,C2098396493,0,0,C1396602053,6319607.82,6325891.89,0
1791,CASH_IN,5174.23,C1040714812,1.18E+07,1.18E+07,C351593844,6328886.59,6323712.35,0
1792,CASH_IN,11640.18,C1555174049,3015563.84,3027204.02,C1491213790,6333419.24,6321779.06,0
1793,CASH_IN,5600.37,C327104226,1.91E+07,1.91E+07,C256125761,6321588.32,6315987.95,0
1794,CASH_OUT,2240.35,C1006473056,313185.2,310944.85,C1540720037,5987413.3,6311046.03,0
1795,DEBIT,5795.24,C1258795008,990608,984812.76,C1758590178,6304790.32,6310585.55,0
1796,CASH_IN,11642.8,C600344362,5745179.03,5756821.83,C323564821,6322008.91,6310366.12,0
1797,CASH_OUT,1641.32,C1017557034,23104,21462.68,C547644464,6308195.27,6309836.6,0
1798,CASH_OUT,3519.62,C222202614,0,0,C395525501,6306253.09,6309772.7,0
1799,CASH_OUT,2108.45,C681385384,0,0,C1139198878,6309751.5,6307553.49,0
1800,CASH_IN,4306.45,C354938786,3221006.28,3225312.74,C1139198878,6311859.95,6307553.49,0
1801,CASH_OUT,1015.88,C269934800,0,0,C1575675375,6305212.57,6306228.45,0
1802,DEBIT,5336.57,C1418989345,89,0,C251966229,159323.97,6304186.62,0
1803,TRANSFER,18098.07,C2079235215,135508.51,117410.44,C1141049797,6281335.54,6299433.61,0
1804,CASH_OUT,8744.92,C19137938,0,0,C1202306289,5934714.27,6297630.56,0
1805,CASH_OUT,13571.94,C1156247653,0,0,C2124288420,6282849.28,6296421.22,0
1806,DEBIT,2740.67,C939298384,0,0,C1938348365,6471561.85,6296058.91,0
1807,DEBIT,6173.16,C1403015833,661780.84,655607.68,C251966229,5737241.44,6295012.41,0
1808,CASH_OUT,13049.29,C193066452,0,0,C1007717381,5281560.21,6293256.77,0
1809,CASH_IN,13962.79,C112549869,3583760.39,3597723.18,C330362328,6306931.42,6292968.63,0
1810,CASH_OUT,2737.55,C383487058,0,0,C140572150,5144094.9,6288484.27,0
1811,CASH_OUT,18090.23,C773078713,20011,1920.77,C1648878797,4293805.16,6283054.39,0
1812,CASH_IN,17013.06,C1423305120,265,17278.06,C1292435170,6299012.61,6281999.56,0
1813,CASH_IN,11769.8,C66182243,100271,112040.8,C1200417755,6293211.59,6281441.79,0
1814,CASH_IN,14663.42,C31644430,1.08E+07,1.08E+07,C830831744,6294970.32,6280306.9,0
1815,CASH_OUT,3253.5,C713265267,792976.25,789722.75,C1728766751,7041040.32,6278751.65,0
1816,DEBIT,9767.89,C909656294,11659,1891.11,C65400425,6266580.33,6276348.22,0
1817,CASH_OUT,5695.56,C624079938,0,0,C1998750048,6266225.85,6271921.41,0
1818,CASH_IN,9288.78,C1577374947,16038,25326.78,C348631927,6350717.93,6271385.58,0
1819,CASH_OUT,14158.58,C1249924988,0,0,C1470024650,6255907.47,6270066.05,0
1820,CASH_OUT,6166.13,C1973492726,0,0,C1137371968,5936173.22,6269133.06,0
1821,CASH_OUT,15562.82,C57518113,796,0,C1957476230,6251266.02,6266828.84,0
1822,CASH_OUT,9415.24,C1841265505,0,0,C1306445677,6254631.24,6264046.48,0
1823,CASH_OUT,7212.15,C90000244,5552,0,C1945802665,6254689.73,6261901.87,1
1824,TRANSFER,8390.83,C1934881684,3823,0,C69075624,6251264.72,6259655.54,0
1825,DEBIT,5950.12,C1518822958,34745,28794.88,C1799938475,6252994.75,6258944.87,1
1826,DEBIT,8013.35,C1909813791,21415,13401.65,C1945802665,6246676.37,6254689.73,0
1827,CASH_IN,2372.85,C848033845,504034.41,506407.25,C212030596,6158657.54,6254331.51,0
1828,CASH_OUT,13103.33,C1663891860,1141300.46,1128197.13,C316106307,6271561.06,6254291.99,0
1829,DEBIT,4304.07,C746521975,0,0,C1957476230,6120106.67,6251266.02,0
1830,CASH_OUT,16345.75,C1400145533,49752,33406.25,C1471687261,6229540.55,6245886.3,0
1831,CASH_OUT,5974.75,C2104515103,10934,4959.25,C1261940778,6234617.42,6240592.17,0
1832,CASH_OUT,7197.09,C1240807908,116017.42,108820.33,C1499383906,6233010.19,6240207.29,1
1833,TRANSFER,13183.46,C914832133,276912.43,263728.98,C955097010,6224663.46,6237846.92,0
1834,CASH_OUT,12729.72,C631351702,0,0,C563268305,6224681.51,6237411.24,0
1835,DEBIT,4215.24,C2078237101,17183,12967.76,C1916720513,6790591.7,6235766.54,0
1836,CASH_IN,16462.1,C1446912155,5832395.06,5848857.16,C1761861940,6374227.81,6229053.15,0
1837,CASH_OUT,11754.98,C582587153,0,0,C1577420620,2652251.97,6227633.13,0
1838,CASH_IN,4522.4,C2036921541,2201333.63,2205856.04,C1577420620,6232155.53,6227633.13,0
1839,CASH_OUT,2244.92,C115650747,0,0,C1906029492,6222746.81,6224991.72,0
1840,DEBIT,7649.08,C1042495293,70,0,C1121784938,6215996.38,6223645.46,0
1841,DEBIT,8766.21,C1760463516,21126,12359.79,C667558937,6213013.81,6221780.02,0
1842,CASH_OUT,7121.71,C1728734193,0,0,C15445402,6213937.94,6221059.66,0
1843,CASH_OUT,3739.09,C262692757,8016.43,4277.35,C977013978,6216269.36,6220008.45,0
1844,CASH_IN,8479.42,C2058574281,2594281.93,2602761.35,C810631086,6113964.5,6218902.61,0
1845,CASH_OUT,897.13,C1734825471,182271.18,181374.05,C1729984625,6217314.59,6218211.72,0
1846,CASH_OUT,13068.99,C1168241218,74874,61805.01,C38549993,6203199.52,6216268.51,0
1847,CASH_IN,13068.44,C969632508,2615625.68,2628694.11,C1121784938,6229064.81,6215996.38,0
1848,CASH_OUT,13017.73,C122396887,0,0,C1671386208,48719,6214174.81,0
1849,TRANSFER,12940.72,C250218441,0,0,C323564821,5855247.22,6210576.05,0
1850,CASH_OUT,4536.62,C1262945578,150641,146104.38,C1758590178,6204595.3,6209131.92,0
1851,CASH_IN,12060.43,C1071636254,3151617.12,3163677.55,C779874418,6273902.02,6205427.91,0
1852,CASH_OUT,7722.18,C655334949,308997.69,301275.52,C1758590178,6462674.52,6204595.3,0
1853,CASH_IN,7794.66,C543737663,4865239.2,4873033.86,C253475170,6208431.47,6200636.8,0
1854,CASH_OUT,15020.08,C1625306583,0,0,C1866827563,6185518.42,6200538.5,0
1855,DEBIT,1613.13,C1908759036,121318,119704.87,C220766773,6198849.71,6200462.84,0
1856,CASH_IN,832.67,C1877858936,1.01E+07,1.01E+07,C987019496,6200737.39,6199904.72,0
1857,DEBIT,782.4,C1020251277,10662,9879.6,C220766773,6198067.31,6198849.71,0
1858,CASH_IN,18993,C2118551090,3872986.91,3891979.91,C475231857,6217217.94,6198224.95,0
1859,CASH_OUT,2367.46,C1932953851,100382,98014.54,C1364913072,6195034.62,6197402.09,0
1860,DEBIT,964.49,C847263162,101847,100882.51,C712832383,6195692.93,6196657.42,0
1861,DEBIT,3356.7,C177933128,149185,145828.3,C75457651,6354434.66,6195212.23,0
1862,CASH_OUT,2124.28,C1309704651,12522,10397.72,C1083142315,6192642.26,6194766.54,0
1863,CASH_IN,12824.06,C255600312,2954044.98,2966869.04,C1570303600,4057465.66,6194118.69,0
1864,CASH_IN,1856,C1448997642,20132,21988,C1635341595,5095040.41,6191938.31,0
1865,CASH_OUT,16946.24,C524861594,0,0,C1667248082,6174434.17,6191380.41,0
1866,DEBIT,8314.39,C1031647413,0,0,C772586292,6292303.98,6189318.8,0
1867,DEBIT,8583.67,C576266066,183207.98,174624.31,C882849154,6391088.49,6188514.81,0
1868,CASH_IN,17234.49,C1325745365,14568.58,31803.07,C1095587424,5379784.35,6185627.69,0
1869,CASH_IN,14930.94,C999239152,2.83E+07,2.83E+07,C1948471365,6198724.52,6183793.57,0
1870,CASH_OUT,13165.03,C1498836092,0,0,C2145319283,6167758.93,6180923.96,0
1871,CASH_OUT,10358.78,C1848635976,0,0,C198998678,6167348.85,6177707.62,0
1872,CASH_IN,5651.01,C747618347,6461820.26,6467471.27,C1794607688,5838431.94,6174568.35,0
1873,CASH_OUT,13665.62,C624900858,0,0,C1481468605,6159217.56,6172883.18,0
1874,CASH_OUT,18711.93,C2081693832,31302,12590.07,C60216880,6144365.21,6163077.14,0
1875,CASH_OUT,10544.61,C876854441,134996,124451.39,C906314725,6150542.2,6161086.81,0
1876,CASH_OUT,4037.31,C1007709089,21064,17026.69,C1481468605,6155180.25,6159217.56,0
1877,DEBIT,4812,C1564996697,10707,5895,C212030596,6497524.2,6158657.54,0
1878,CASH_OUT,19410.32,C468520043,27127,7716.68,C489712935,6134917.89,6154328.21,0
